Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/state,4780,0,5,5.7587114638816,3.194899996742606,109.81609998270869,167.0,39.93952924685058,0.0,5,5,6,7,8,10,15,17,43,110,110
,Aggregated,4780,0,5,5.7587114638816,3.194899996742606,109.81609998270869,167.0,39.93952924685058,0.0,5,5,6,7,8,10,15,17,43,110,110
