Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766819867,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1766819868,7,,Aggregated,0.000000,0.000000,8,9,35,41,320,330,350,350,350,350,350,29,15,8,61.78978275868852,0.9735000003274763,347.9412999995475,212.10344827586206
1766819869,8,,Aggregated,0.000000,0.000000,2,8,9,10,35,320,330,350,350,350,350,71,53,2,27.93158591549387,0.9202999999615713,347.9412999995475,199.92957746478874
1766819870,11,,Aggregated,20.000000,7.000000,2,8,9,14,22,41,320,330,350,350,350,126,103,2,20.750695238102853,0.8326000006491086,347.9412999995475,200.17460317460316
1766819871,13,,Aggregated,30.000000,21.500000,2,8,12,16,28,37,320,330,350,350,350,197,169,2,17.968254822353906,0.785399999585934,347.9412999995475,198.72081218274113
1766819872,15,,Aggregated,37.333333,30.000000,2,8,15,20,33,38,280,320,350,350,350,284,250,2,16.052201056363373,0.785399999585934,347.9412999995475,197.2605633802817
1766819873,56,,Aggregated,44.250000,37.500000,2,9,18,23,36,46,59,320,350,350,350,381,342,2,15.858782939644184,0.785399999585934,347.9412999995475,196.20209973753282
1766819874,64,,Aggregated,52.400000,46.000000,2,10,21,25,42,56,67,290,350,350,350,488,444,2,16.571844877042345,0.7253000003402121,347.9412999995475,195.08401639344262
1766819875,72,,Aggregated,59.666667,53.500000,2,13,23,33,52,67,84,270,350,350,350,615,566,2,18.036585528450193,0.7253000003402121,347.9412999995475,194.45365853658538
1766819876,80,,Aggregated,66.285714,60.285714,2,14,27,36,58,72,88,92,350,350,350,745,691,2,19.450787382545407,0.7253000003402121,347.9412999995475,194.39060402684564
1766819877,23,,Aggregated,73.375000,67.500000,2,18,33,39,70,110,150,160,350,350,350,891,832,2,24.12819393938898,0.7253000003402121,347.9412999995475,194.5230078563412
1766819878,23,,Aggregated,79.333333,73.555556,2,12,27,37,67,100,150,160,350,350,350,981,917,2,22.1201853210941,0.7253000003402121,347.9412999995475,194.36493374108053
1766819879,23,,Aggregated,85.800000,80.100000,2,9,24,34,63,92,150,160,330,350,350,1072,1004,2,20.45193208954882,0.7253000003402121,347.9412999995475,194.49533582089552
1766819880,23,,Aggregated,92.700000,87.800000,2,8,21,31,59,89,140,160,330,350,350,1161,1087,2,19.05398501291735,0.7253000003402121,347.9412999995475,194.32041343669252
1766819881,23,,Aggregated,97.700000,92.700000,2,3,16,25,56,85,140,160,330,350,350,1256,1177,2,17.77112125795362,0.7253000003402121,347.9412999995475,194.14888535031847
1766819882,23,,Aggregated,101.400000,96.400000,2,3,12,24,54,84,140,160,330,350,350,1351,1267,2,16.66284722426608,0.7253000003402121,347.9412999995475,194.25684678016285
1766819883,23,,Aggregated,104.400000,99.400000,2,3,10,21,52,82,140,160,330,350,350,1439,1350,2,15.777562890885276,0.7253000003402121,347.9412999995475,194.08200138985407
1766819884,23,,Aggregated,105.300000,100.300000,2,3,9,18,47,78,140,150,330,350,350,1522,1428,2,15.037070827850831,0.7253000003402121,347.9412999995475,194.00788436268067
1766819885,23,,Aggregated,105.100000,100.100000,2,2,8,14,45,74,130,150,330,350,350,1609,1510,2,14.335073648221508,0.7253000003402121,347.9412999995475,194.02050963331263
1766819886,23,,Aggregated,102.800000,97.800000,2,2,8,11,40,72,120,150,330,350,350,1701,1597,2,13.66521175778031,0.7253000003402121,347.9412999995475,193.9594356261023
1766819887,23,,Aggregated,99.000000,94.000000,2,2,7,10,39,70,120,150,330,350,350,1788,1679,2,13.090702069340852,0.7253000003402121,347.9412999995475,193.9602908277405
1766819888,23,,Aggregated,95.400000,90.400000,2,2,3,9,37,68,120,150,330,350,350,1881,1767,2,12.525204306209497,0.7253000003402121,347.9412999995475,193.9096225412015
1766819889,23,,Aggregated,89.500000,84.500000,2,2,3,9,37,67,120,150,330,350,350,1969,1850,2,12.036142915174908,0.7253000003402121,347.9412999995475,193.91416962925342
1766819890,23,,Aggregated,89.900000,84.900000,2,2,3,8,35,66,120,150,320,350,350,2058,1934,2,11.58329086490948,0.7253000003402121,347.9412999995475,193.9198250728863
1766819891,23,,Aggregated,89.700000,84.700000,2,2,3,8,34,63,110,150,320,350,350,2151,2022,2,11.154823291485616,0.7253000003402121,347.9412999995475,193.930729893073
1766819892,23,,Aggregated,89.400000,84.400000,2,2,3,8,33,60,110,140,320,350,350,2246,2112,2,10.753856144250529,0.7253000003402121,347.9412999995475,193.89225289403385
1766819893,23,,Aggregated,89.300000,84.300000,2,2,2,7,31,59,100,140,320,350,350,2338,2199,2,10.400061077835192,0.7242000001497217,347.9412999995475,193.96107784431138
1766819894,23,,Aggregated,89.100000,84.100000,2,2,2,5,28,57,100,140,320,350,350,2426,2282,2,10.08363136850043,0.7242000001497217,347.9412999995475,193.86809563066777
1766819895,23,,Aggregated,88.600000,83.600000,2,2,2,3,25,56,100,140,320,350,350,2512,2363,2,9.804837619418295,0.7242000001497217,347.9412999995475,193.8156847133758
1766819896,23,,Aggregated,89.700000,84.700000,2,2,2,3,25,55,100,140,320,350,350,2600,2446,2,9.537253615375308,0.7242000001497217,347.9412999995475,193.77807692307692
1766819897,23,,Aggregated,89.800000,84.800000,2,2,2,3,24,54,92,140,320,350,350,2698,2539,2,9.258503372859574,0.7242000001497217,347.9412999995475,193.79762787249814
