Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767027695,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767027696,8,,Aggregated,0.000000,0.000000,7,9,22,24,27,34,300,310,310,310,310,56,56,7,21.69768571340163,4.6898000000510365,308.7531999917701,132.64285714285714
1767027697,16,,Aggregated,0.000000,0.000000,7,9,13,22,26,29,32,300,310,310,310,155,155,7,14.457028386776425,3.9507000183220953,308.7531999917701,138.49032258064517
1767027698,24,,Aggregated,42.000000,42.000000,8,10,12,21,27,31,52,62,310,310,310,296,296,8,13.502189526932213,3.9507000183220953,308.7531999917701,138.95945945945945
1767027699,32,,Aggregated,68.500000,68.500000,8,10,12,15,25,29,33,54,310,310,310,478,478,8,12.484681380415338,3.9507000183220953,308.7531999917701,140.03765690376568
1767027700,40,,Aggregated,86.333333,86.333333,9,12,14,18,26,32,38,43,310,310,310,710,710,9,13.153782534670466,3.9507000183220953,308.7531999917701,142.57746478873239
1767027701,48,,Aggregated,107.500000,107.500000,10,13,16,19,29,39,86,95,310,310,310,962,962,10,15.652671517358208,3.9507000183220953,308.7531999917701,143.74012474012474
1767027702,56,,Aggregated,129.200000,129.200000,12,16,22,27,41,50,79,95,300,310,310,1246,1246,12,18.557738522915088,3.8229999772738665,308.7531999917701,144.2134831460674
1767027703,72,,Aggregated,148.666667,148.666667,13,20,27,33,45,53,77,94,300,310,310,1564,1564,13,20.516551022715284,3.8229999772738665,308.7531999917701,144.81713554987212
1767027704,80,,Aggregated,168.000000,168.000000,15,25,36,41,58,80,140,160,300,310,310,1878,1878,15,26.751646751710126,3.8229999772738665,308.7531999917701,145.4632587859425
1767027705,80,,Aggregated,183.875000,183.875000,19,34,44,50,66,110,150,160,180,310,310,2229,2229,19,32.404572139721836,3.8229999772738665,308.7531999917701,145.8968147151189
1767027706,80,,Aggregated,198.222222,198.222222,24,42,50,55,77,130,150,160,180,310,310,2570,2570,24,36.531417470598406,3.8229999772738665,308.7531999917701,146.07782101167317
1767027707,80,,Aggregated,212.100000,212.100000,29,43,51,57,81,130,150,160,180,310,310,2929,2929,29,38.89060303842967,3.8229999772738665,308.7531999917701,146.80300443837487
1767027708,80,,Aggregated,242.400000,242.400000,33,46,53,58,85,140,160,160,180,310,310,3268,3268,33,41.16821563649303,3.8229999772738665,308.7531999917701,146.83537331701348
1767027709,80,,Aggregated,267.300000,267.300000,34,47,54,59,81,130,150,160,180,310,310,3635,3635,34,41.40010035759801,3.8229999772738665,308.7531999917701,147.1493810178817
1767027710,80,,Aggregated,292.300000,292.300000,35,48,55,59,82,130,150,160,180,310,310,3986,3986,35,42.32164234818212,3.8229999772738665,308.7531999917701,147.30707476166583
1767027711,80,,Aggregated,309.400000,309.400000,36,49,56,61,87,130,150,160,180,310,310,4341,4341,36,43.7864714352647,3.8229999772738665,308.7531999917701,147.199262842663
1767027712,80,,Aggregated,323.000000,323.000000,37,49,57,62,90,130,150,160,180,310,310,4679,4679,37,44.44145259682914,3.8229999772738665,308.7531999917701,147.48023081855098
1767027713,80,,Aggregated,332.400000,332.400000,37,48,57,62,92,130,150,160,180,310,310,5022,5022,37,44.65018172054531,3.8229999772738665,308.7531999917701,147.29350856232577
1767027714,80,,Aggregated,339.500000,339.500000,38,49,58,63,95,130,150,160,180,310,310,5366,5366,38,45.70028341419744,3.8229999772738665,308.7531999917701,147.68766306373462
1767027715,80,,Aggregated,344.500000,344.500000,39,50,59,64,92,130,150,160,180,310,310,5690,5690,39,45.970563356892896,3.8229999772738665,308.7531999917701,147.80984182776803
1767027716,80,,Aggregated,347.300000,347.300000,40,50,59,64,92,130,150,160,180,310,310,6057,6057,40,46.36339806841721,3.8229999772738665,308.7531999917701,147.7886742611854
1767027717,80,,Aggregated,348.800000,348.800000,40,51,59,65,94,130,150,160,180,310,310,6409,6409,40,46.79801639886838,3.8229999772738665,308.7531999917701,147.98002808550476
1767027718,80,,Aggregated,348.000000,348.000000,40,51,59,65,95,130,150,160,180,310,310,6755,6755,40,47.25712090308004,3.8229999772738665,308.7531999917701,148.0121391561806
1767027719,80,,Aggregated,348.600000,348.600000,40,51,60,66,96,130,150,160,180,310,310,7104,7104,40,47.63612421176141,3.8229999772738665,308.7531999917701,148.03519144144144
1767027720,80,,Aggregated,345.400000,345.400000,40,52,59,65,95,130,150,160,180,310,310,7459,7459,40,47.549666295773925,3.8229999772738665,308.7531999917701,147.76967421906423
1767027721,80,,Aggregated,346.600000,346.600000,41,52,59,65,96,130,150,160,180,310,310,7814,7814,41,47.85840131821853,3.8229999772738665,308.7531999917701,147.77629895060147
1767027722,80,,Aggregated,345.300000,345.300000,40,50,59,64,95,130,150,160,180,310,310,8153,8153,40,47.24350401088151,3.8229999772738665,308.7531999917701,147.98650803385257
1767027723,80,,Aggregated,349.000000,349.000000,40,51,58,64,96,130,150,160,180,310,310,8520,8520,40,47.42087487091664,3.8229999772738665,308.7531999917701,148.16455399061033
1767027724,80,,Aggregated,349.300000,349.300000,41,51,59,64,96,130,150,160,180,310,310,8860,8860,41,47.888859018096625,3.8229999772738665,308.7531999917701,148.16568848758465
