Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/auth/token/,80,80,37,48.69416125038697,24.638800008688122,308.7531999917701,68.85,0.44592442502793184,0.44592442502793184,37,46,51,61,75,81,300,310,310,310,310
GET,/api/secure/ping (invalid),48509,48509,47,54.142305932912244,3.8229999772738665,215.68910000496544,172.0,270.3918491709993,270.3918491709993,47,57,66,73,100,130,150,160,190,210,220
GET,/api/secure/ping (valid),12195,12195,46,53.740957400528806,4.293800011510029,211.6876000072807,58.0,67.97560454019536,67.97560454019536,46,57,66,73,100,130,150,160,190,210,210
,Aggregated,60784,60784,46,54.054613498603466,3.8229999772738665,308.7531999917701,148.99259673598314,338.8133781362226,338.8133781362226,46,57,66,73,100,130,150,160,190,210,310
