Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767111492,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767111493,20,POST,AUTH_TOKEN,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,199,199,4,5.167455276379733,1.5765000025567133,18.994499998370884,87.0
1767111493,20,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,199,199,4,5.167455276379733,1.5765000025567133,18.994499998370884,87.0
1767111494,40,POST,AUTH_TOKEN,0.000000,0.000000,4,5,6,6,8,13,22,23,520,520,520,564,564,4,6.307825709217926,1.3584000007540453,516.8315000009898,87.0
1767111494,40,,Aggregated,0.000000,0.000000,4,5,6,6,8,13,22,23,520,520,520,564,564,4,6.307825709217926,1.3584000007540453,516.8315000009898,87.0
1767111495,50,POST,AUTH_TOKEN,31.000000,31.000000,4,5,6,6,8,11,18,22,24,520,520,1049,1049,4,5.794171973350251,1.3584000007540453,516.8315000009898,87.0
1767111495,50,,Aggregated,31.000000,31.000000,4,5,6,6,8,11,18,22,24,520,520,1049,1049,4,5.794171973350251,1.3584000007540453,516.8315000009898,87.0
1767111496,50,POST,AUTH_TOKEN,128.500000,128.500000,4,5,6,6,8,10,17,19,24,520,520,1521,1521,4,5.46212643001379,1.3352000023587607,516.8315000009898,87.0
1767111496,50,,Aggregated,128.500000,128.500000,4,5,6,6,8,10,17,19,24,520,520,1521,1521,4,5.46212643001379,1.3352000023587607,516.8315000009898,87.0
1767111497,50,POST,AUTH_TOKEN,208.666667,208.666667,4,5,6,7,8,11,16,19,24,520,520,1986,1986,4,5.46501278954231,1.3352000023587607,516.8315000009898,87.0
1767111497,50,,Aggregated,208.666667,208.666667,4,5,6,7,8,11,16,19,24,520,520,1986,1986,4,5.46501278954231,1.3352000023587607,516.8315000009898,87.0
1767111498,50,POST,AUTH_TOKEN,277.000000,277.000000,4,5,6,7,8,10,15,18,23,520,520,2456,2456,4,5.259600162881467,1.3352000023587607,516.8315000009898,87.0
1767111498,50,,Aggregated,277.000000,277.000000,4,5,6,7,8,10,15,18,23,520,520,2456,2456,4,5.259600162881467,1.3352000023587607,516.8315000009898,87.0
1767111499,50,POST,AUTH_TOKEN,314.600000,314.600000,4,5,6,7,8,10,14,18,23,520,520,2925,2925,4,5.183304991466382,1.2934999977005646,516.8315000009898,87.0
1767111499,50,,Aggregated,314.600000,314.600000,4,5,6,7,8,10,14,18,23,520,520,2925,2925,4,5.183304991466382,1.2934999977005646,516.8315000009898,87.0
1767111500,50,POST,AUTH_TOKEN,339.000000,339.000000,4,5,6,6,8,9,13,17,23,520,520,3406,3406,4,5.024606606004291,0.9167999996861909,516.8315000009898,86.86788021139166
1767111500,50,,Aggregated,339.000000,339.000000,4,5,6,6,8,9,13,17,23,520,520,3406,3406,4,5.024606606004291,0.9167999996861909,516.8315000009898,86.86788021139166
1767111501,50,POST,AUTH_TOKEN,358.428571,358.428571,4,5,6,6,8,10,13,16,23,520,520,3879,3879,4,5.067411420480477,0.9167999996861909,516.8315000009898,86.88399071925754
1767111501,50,,Aggregated,358.428571,358.428571,4,5,6,6,8,10,13,16,23,520,520,3879,3879,4,5.067411420480477,0.9167999996861909,516.8315000009898,86.88399071925754
1767111502,50,POST,AUTH_TOKEN,371.750000,371.750000,4,5,6,7,8,10,13,16,23,520,520,4353,4353,4,5.08938538941139,0.9167999996861909,516.8315000009898,86.89662301860785
1767111502,50,,Aggregated,371.750000,371.750000,4,5,6,7,8,10,13,16,23,520,520,4353,4353,4,5.08938538941139,0.9167999996861909,516.8315000009898,86.89662301860785
1767111503,50,POST,AUTH_TOKEN,384.222222,384.222222,4,5,6,7,8,10,12,14,19,520,520,4820,4820,4,5.0532613693199036,0.9167999996861909,516.8315000009898,86.90663900414938
1767111503,50,,Aggregated,384.222222,384.222222,4,5,6,7,8,10,12,14,19,520,520,4820,4820,4,5.0532613693199036,0.9167999996861909,516.8315000009898,86.90663900414938
1767111504,50,POST,AUTH_TOKEN,392.200000,392.200000,4,5,6,7,8,10,12,13,18,20,20,5310,5310,4,5.037907193988147,0.9167999996861909,516.8315000009898,86.91525423728814
1767111504,50,,Aggregated,392.200000,392.200000,4,5,6,7,8,10,12,13,18,20,20,5310,5310,4,5.037907193988147,0.9167999996861909,516.8315000009898,86.91525423728814
