Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/auth/token/,31900,31900,17,20.728204131653193,3.4278999955859035,299.1807000071276,68.84103448275862,267.35413975128375,267.35413975128375,17,22,25,27,35,46,73,85,120,210,300
,Aggregated,31900,31900,17,20.728204131653193,3.4278999955859035,299.1807000071276,68.84103448275862,267.35413975128375,267.35413975128375,17,22,25,27,35,46,73,85,120,210,300
