Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767029326,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767029327,10,,Aggregated,0.000000,0.000000,8,9,10,12,30,39,210,220,220,220,220,76,76,7,15.560910524647241,3.73659998876974,217.54640000290237,68.84210526315789
1767029328,20,,Aggregated,0.000000,0.000000,8,11,15,18,27,35,39,39,220,220,220,224,224,8,13.247221874995116,3.6276000028010458,217.54640000290237,68.94642857142857
1767029329,30,,Aggregated,0.000000,0.000000,8,11,14,16,21,30,37,39,220,220,220,447,447,8,11.936372483015827,3.6276000028010458,217.54640000290237,68.97315436241611
1767029330,40,,Aggregated,40.000000,40.000000,10,15,17,19,29,37,52,68,220,220,220,720,720,10,14.669891388904135,3.519399993820116,217.54640000290237,68.98333333333333
1767029331,40,,Aggregated,74.666667,74.666667,11,15,18,20,27,33,45,67,220,220,220,997,997,11,14.419102908645494,3.4278999955859035,217.54640000290237,68.98796389167502
1767029332,40,,Aggregated,112.000000,112.000000,12,17,20,22,31,38,56,68,210,220,220,1267,1267,12,16.053337647497653,3.4278999955859035,217.54640000290237,68.99052880820837
1767029333,40,,Aggregated,145.400000,145.400000,13,18,21,24,33,43,59,68,210,220,220,1534,1534,13,16.99120371526282,3.4278999955859035,217.54640000290237,68.99217731421122
1767029334,40,,Aggregated,167.166667,167.166667,14,19,22,24,33,40,56,67,210,220,220,1807,1807,14,17.383403873338953,3.4278999955859035,217.54640000290237,68.99335915882679
1767029335,40,,Aggregated,181.857143,181.857143,14,19,22,25,34,44,63,70,97,220,220,2079,2079,14,17.80555343867491,3.4278999955859035,217.54640000290237,68.994227994228
1767029336,40,,Aggregated,192.375000,192.375000,14,19,22,24,33,41,60,68,97,220,220,2352,2352,14,17.730343366949246,3.4278999955859035,217.54640000290237,68.99489795918367
1767029338,40,,Aggregated,201.444444,201.444444,14,19,22,24,33,43,62,70,97,220,220,2631,2631,14,17.75089281610304,3.4278999955859035,217.54640000290237,68.99543899657925
1767029339,40,,Aggregated,235.200000,235.200000,15,19,23,25,34,47,67,76,98,220,220,2889,2889,15,18.504446244087134,3.4278999955859035,217.54640000290237,68.99584631360332
1767029340,40,,Aggregated,235.200000,235.200000,14,19,22,24,33,45,65,75,97,220,220,3178,3178,14,18.097631434674167,3.4278999955859035,217.54640000290237,68.9962240402769
1767029341,40,,Aggregated,266.300000,266.300000,14,19,22,24,33,44,65,74,97,220,220,3467,3467,14,17.903986962710313,3.4278999955859035,217.54640000290237,68.99653879434669
1767029342,40,,Aggregated,273.000000,273.000000,14,19,22,24,32,42,64,73,97,220,220,3755,3755,14,17.745403328832342,3.4278999955859035,217.54640000290237,68.99680426098536
1767029343,40,,Aggregated,273.900000,273.900000,14,19,22,24,32,43,64,72,97,220,220,4035,4035,14,17.81928587358392,3.4278999955859035,217.54640000290237,68.99702602230484
1767029344,40,,Aggregated,273.900000,273.900000,14,19,22,24,33,43,64,73,97,220,220,4318,4318,14,17.86888647524078,3.4278999955859035,217.54640000290237,68.99722093561834
1767029345,40,,Aggregated,276.000000,276.000000,14,19,22,24,32,42,64,73,97,220,220,4589,4589,14,17.834544715630727,3.4278999955859035,217.54640000290237,68.99738505120942
1767029346,40,,Aggregated,277.900000,277.900000,14,19,22,24,32,42,63,73,97,220,220,4865,4865,14,17.754659753318883,3.4278999955859035,217.54640000290237,68.99753340184995
1767029347,40,,Aggregated,276.900000,276.900000,14,19,22,24,32,41,62,72,97,220,220,5144,5144,14,17.643855948581955,3.4278999955859035,217.54640000290237,68.99766718506999
1767029348,40,,Aggregated,277.500000,277.500000,14,18,22,24,31,41,61,71,97,220,220,5425,5425,14,17.46632123494216,3.4278999955859035,217.54640000290237,68.99778801843318
1767029349,40,,Aggregated,278.700000,278.700000,14,18,22,24,31,40,60,71,97,220,220,5705,5705,14,17.41799919361593,3.4278999955859035,217.54640000290237,68.99789658194567
1767029350,40,,Aggregated,278.500000,278.500000,15,19,22,24,31,41,62,73,97,220,220,5979,5979,15,17.57014107702418,3.4278999955859035,217.54640000290237,68.99799297541395
1767029351,40,,Aggregated,278.500000,278.500000,15,19,22,24,31,41,61,72,95,220,220,6215,6215,15,17.743078117382098,3.4278999955859035,217.54640000290237,68.99806918744972
1767029352,40,,Aggregated,279.100000,279.100000,15,19,23,25,32,42,65,76,110,220,220,6498,6498,15,18.262895737034686,3.4278999955859035,217.54640000290237,68.99815327793168
1767029353,40,,Aggregated,274.900000,274.900000,15,20,23,25,33,43,66,76,110,220,220,6765,6765,15,18.43958347367263,3.4278999955859035,217.54640000290237,68.99822616407982
1767029354,40,,Aggregated,274.000000,274.000000,15,20,23,25,32,43,65,75,110,220,220,7045,7045,15,18.45828305171919,3.4278999955859035,217.54640000290237,68.99829666430092
1767029355,40,,Aggregated,272.700000,272.700000,15,20,23,25,33,43,65,75,110,220,220,7309,7309,15,18.551900068274154,3.4278999955859035,217.54640000290237,68.99835818853468
1767029356,40,,Aggregated,271.600000,271.600000,15,20,23,25,32,42,64,74,110,220,220,7588,7588,15,18.468254296158698,3.4278999955859035,217.54640000290237,68.99841855561412
1767029357,40,,Aggregated,271.900000,271.900000,15,20,23,25,32,42,64,74,110,220,220,7864,7864,15,18.49700507369795,3.4278999955859035,217.54640000290237,68.99847405900306
1767029358,40,,Aggregated,271.500000,271.500000,16,20,23,25,32,43,64,74,110,220,220,8128,8128,16,18.62168652798831,3.4278999955859035,217.54640000290237,68.99852362204724
1767029359,40,,Aggregated,270.800000,270.800000,15,20,23,25,32,42,64,74,110,220,220,8412,8412,15,18.499258333298073,3.4278999955859035,217.54640000290237,68.99857346647646
