Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,AUTH_TOKEN,15209,15205,7,8.031919975013937,0.9322000005340669,539.186800000607,86.75396147018213,127.46624765735109,127.43272375764504,7,8,9,10,13,16,19,23,280,520,540
GET,SECURE_PING,39783,39777,6,7.691930538171874,0.9143999996013008,529.6016999964195,88.92225322373878,333.4203255015056,333.3700396519465,6,8,9,10,13,16,19,22,41,530,530
GET,SECURE_STATE,39847,39842,6,7.592654418164502,0.8557999972254038,537.796000000526,89.89203704168445,333.95670789680247,333.9148030221699,6,8,9,10,13,15,19,22,40,530,540
,Aggregated,94839,94824,6,7.704742185184102,0.8557999972254038,539.186800000607,88.9819905313215,794.8432810556592,794.7175664317615,6,8,9,10,13,15,19,22,42,530,540
