Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,AUTH_TOKEN,55607,55607,4,5.128254460769338,0.9761000001162756,517.3447000015585,68.84233999316633,466.0979354769066,466.0979354769066,4,6,7,7,9,11,13,16,42,270,520
,Aggregated,55607,55607,4,5.128254460769338,0.9761000001162756,517.3447000015585,68.84233999316633,466.0979354769066,466.0979354769066,4,6,7,7,9,11,13,16,42,270,520
