Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,AUTH_TOKEN,56078,56077,4,4.680310626270636,0.9424000018043444,359.98470000049565,68.8499946503085,469.9756472803732,469.96726653128655,4,5,6,6,8,10,13,15,40,53,360
,Aggregated,56078,56077,4,4.680310626270636,0.9424000018043444,359.98470000049565,68.8499946503085,469.9756472803732,469.96726653128655,4,5,6,6,8,10,13,15,40,53,360
