Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767035803,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767035804,2,,Aggregated,0.000000,0.000000,7,7,36,36,43,43,43,43,43,43,43,6,6,7,17.7582666753248,6.7937000130768865,42.72019999916665,20791.666666666668
1767035805,6,,Aggregated,0.000000,0.000000,7,7,29,29,36,43,43,43,43,43,43,16,16,6,13.12820625025779,4.50999999884516,42.72019999916665,15622.5
1767035806,8,,Aggregated,6.000000,6.000000,6,7,7,29,43,43,44,44,44,44,44,30,30,6,12.24106999967868,3.9467000169679523,44.02559998561628,12513.4
1767035807,10,,Aggregated,8.000000,8.000000,6,7,9,10,38,43,44,44,44,44,44,50,50,6,11.52202999975998,3.9467000169679523,44.02559998561628,10023.84
1767035808,10,,Aggregated,9.333333,9.333333,6,7,8,9,36,40,43,44,44,44,44,78,78,6,10.453915383923464,3.9467000169679523,44.02559998561628,8050.025641025641
1767035809,10,,Aggregated,11.500000,11.500000,6,7,7,8,29,39,43,44,44,44,44,98,98,6,9.441114285585414,3.9467000169679523,44.02559998561628,6425.9795918367345
1767035810,10,,Aggregated,12.800000,12.800000,6,7,8,8,20,38,43,43,44,44,44,116,116,6,9.323389655288212,3.9467000169679523,44.02559998561628,5443.741379310345
1767035811,10,,Aggregated,14.333333,14.333333,6,7,8,9,15,38,43,43,44,44,44,136,136,6,8.942153676531127,3.9467000169679523,44.02559998561628,4653.39705882353
1767035812,10,,Aggregated,14.571429,14.571429,6,7,8,8,15,36,40,43,44,44,44,152,152,6,8.671104605462844,3.9467000169679523,44.02559998561628,4169.671052631579
1767035813,10,,Aggregated,15.500000,15.500000,6,7,8,8,14,29,40,43,44,44,44,172,172,6,8.458783722152328,3.9467000169679523,44.02559998561628,3698.1976744186045
1767035814,10,,Aggregated,16.000000,16.000000,6,7,7,8,10,29,40,43,44,44,44,194,194,6,8.134690723795991,3.9467000169679523,44.02559998561628,3286.5670103092784
1767035815,10,,Aggregated,16.400000,16.400000,6,6,7,8,10,20,39,43,44,44,44,210,210,6,7.989489525927985,3.9467000169679523,44.02559998561628,3040.5809523809526
1767035816,10,,Aggregated,17.100000,17.100000,6,6,7,8,10,20,39,43,44,44,44,226,226,6,7.829180090333772,3.9467000169679523,44.02559998561628,2831.4424778761063
1767035817,10,,Aggregated,18.400000,18.400000,6,6,7,7,9,17,39,43,44,44,44,246,246,6,7.667370733395181,3.9467000169679523,44.02559998561628,2609.6666666666665
1767035818,10,,Aggregated,18.600000,18.600000,6,6,7,7,9,15,38,43,44,44,44,264,264,6,7.519172350095522,3.9467000169679523,44.02559998561628,2435.689393939394
1767035819,10,,Aggregated,18.400000,18.400000,6,6,7,7,9,15,38,43,44,44,44,286,286,6,7.359600351175775,3.9467000169679523,44.02559998561628,2252.7902097902097
1767035820,10,,Aggregated,18.400000,18.400000,6,6,7,7,9,15,38,40,44,44,44,302,302,6,7.241599339242432,3.9467000169679523,44.02559998561628,2138.774834437086
1767035821,10,,Aggregated,18.400000,18.400000,6,6,7,7,9,15,38,40,44,44,44,318,318,6,7.250407548495363,3.9467000169679523,44.02559998561628,2035.5157232704403
