Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/auth/token/,31979,31979,18,21.147908852691565,3.8781000184826553,308.97129999357276,68.84098939929329,268.1655643949393,268.1655643949393,18,22,25,28,35,47,73,86,120,300,310
,Aggregated,31979,31979,18,21.147908852691565,3.8781000184826553,308.97129999357276,68.84098939929329,268.1655643949393,268.1655643949393,18,22,25,28,35,47,73,86,120,300,310
