Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/auth/token/,80,80,45,61.31067625028663,27.170099987415597,299.3887000193354,68.85,0.4452626327868001,0.4452626327868001,46,61,77,85,100,110,290,300,300,300,300
GET,/api/secure/ping (invalid),46071,46071,59,67.20627142011605,4.0982000064104795,261.67209999402985,172.0,256.42118443900836,256.42118443900836,59,71,81,89,130,150,170,190,220,240,260
GET,/api/secure/ping (valid),11238,11238,59,67.16155690505207,4.302899993490428,254.40989999333397,58.0,62.54826834072575,62.54826834072575,59,70,80,89,130,150,170,190,220,250,250
,Aggregated,57389,57389,59,67.1892969244138,4.0982000064104795,299.3887000193354,149.53255850424299,319.4147154125209,319.4147154125209,59,71,81,89,130,150,170,190,220,250,300
